,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
75,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Beograd-Obrenovac,Beogradska oblast (Grad Beograd),2016,410 km2,7551.87 ha,18.4 %,29 Broj,176 Broj,23712 Broj,72246 Broj,35545 Broj,36701 Broj,0.97 Odnos,1.03 Odnos,5199 Broj,7.2 %,6067 Broj,8.4 %,2864 Broj,4 %,58829 Broj,81.4 %,12287 Broj,17 %,48033 Broj,66.5 %,15675 Broj,21.7 %,12947 Broj,17.9 %,42.05 Broj,126.9 Indeks,721 Broj,9.98 ‰,924 Broj,12.79 ‰,6 Broj,8.3 ‰,-203 Broj,-2.81 ‰,78.03 Indeks,1.61 Koeficijent,72.8 Broj,77.1 Broj,50.4 Broj,23.5 Broj,27 Broj,393 Broj,15 Broj,26.2 Broj,192 Broj,0 km,0 km,18183 Broj,252 Broj,0 Broj,0 %,0 Broj,0 %,273 Broj,3.8 Broj,56.3 %,30.9 %
76,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Beograd-Obrenovac,Beogradska oblast (Grad Beograd),2017,410 km2,7536.68 ha,18.4 %,29 Broj,176 Broj,23712 Broj,72209 Broj,35520 Broj,36689 Broj,0.97 Odnos,1.03 Odnos,5232 Broj,7.2 %,6065 Broj,8.4 %,2890 Broj,4 %,58753 Broj,81.4 %,12115 Broj,16.8 %,47496 Broj,65.8 %,15609 Broj,21.6 %,13416 Broj,18.6 %,42.22 Broj,128.7 Indeks,690 Broj,9.56 ‰,951 Broj,13.17 ‰,1 Broj,1.4 ‰,-261 Broj,-3.61 ‰,72.56 Indeks,1.55 Koeficijent,73.1 Broj,77.4 Broj,52 Broj,23.8 Broj,28.2 Broj,419 Broj,21 Broj,20 Broj,197 Broj,0 km,0 km,19168 Broj,265 Broj,0 Broj,0 %,0 Broj,0 %,183 Broj,2.5 Broj,56.3 %,30.9 %
77,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Beograd-Obrenovac,Beogradska oblast (Grad Beograd),2018,410 km2,7536.68 ha,18.4 %,29 Broj,176 Broj,23712 Broj,72124 Broj,35465 Broj,36659 Broj,0.97 Odnos,1.03 Odnos,5227 Broj,7.2 %,6045 Broj,8.4 %,2948 Broj,4.1 %,58631 Broj,81.3 %,12014 Broj,16.7 %,46924 Broj,65.1 %,15571 Broj,21.6 %,13928 Broj,19.3 %,42.38 Broj,129.9 Indeks,707 Broj,9.8 ‰,968 Broj,13.42 ‰,6 Broj,8.5 ‰,-261 Broj,-3.62 ‰,73.04 Indeks,1.61 Koeficijent,73.3 Broj,78.1 Broj,53.7 Broj,24 Broj,29.7 Broj,433 Broj,62 Broj,7 Broj,156 Broj,0 km,0 km,19779 Broj,274 Broj,0 Broj,0 %,0 Broj,0 %,203 Broj,2.8 Broj,56.3 %,30.9 %
78,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Beograd-Obrenovac,Beogradska oblast (Grad Beograd),2019,410 km2,7536.68 ha,18.4 %,29 Broj,176 Broj,23712 Broj,72085 Broj,35426 Broj,36659 Broj,0.97 Odnos,1.03 Odnos,5215 Broj,7.2 %,5986 Broj,8.3 %,3067 Broj,4.3 %,58530 Broj,81.2 %,12008 Broj,16.7 %,46474 Broj,64.5 %,15544 Broj,21.6 %,14410 Broj,20 %,42.52 Broj,131.2 Indeks,745 Broj,10.34 ‰,924 Broj,12.82 ‰,1 Broj,1.3 ‰,-179 Broj,-2.48 ‰,80.63 Indeks,1.72 Koeficijent,73.5 Broj,78.2 Broj,55.1 Broj,24.1 Broj,31 Broj,407 Broj,111 Broj,3.7 Broj,205 Broj,0 km,0 km,20908 Broj,290 Broj,0 Broj,0 %,0 Broj,0 %,121 Broj,1.7 Broj,56.3 %,30.9 %
79,Beograd-Obrenovac,Beogradska oblast (Grad Beograd),Beograd-Obrenovac,Beogradska oblast (Grad Beograd),2020,410 km2,7507.96 ha,18.3 %,29 Broj,175 Broj,23712 Broj,71953 Broj,35334 Broj,36619 Broj,0.96 Odnos,1.04 Odnos,5163 Broj,7.2 %,5944 Broj,8.3 %,3169 Broj,4.4 %,58410 Broj,81.2 %,12012 Broj,16.7 %,46069 Broj,64 %,15507 Broj,21.6 %,14777 Broj,20.5 %,42.59 Broj,132.6 Indeks,693 Broj,9.63 ‰,1148 Broj,15.95 ‰,2 Broj,2.9 ‰,-455 Broj,-6.32 ‰,60.37 Indeks,1.63 Koeficijent,72.3 Broj,78.4 Broj,56.2 Broj,24.1 Broj,32.1 Broj,283 Broj,143 Broj,2 Broj,165 Broj,0 km,0 km,22042 Broj,306 Broj,0 Broj,0 %,0 Broj,0 %,229 Broj,3.2 Broj,51.1 %,43.6 %
80,Beograd-Palilula,Beogradska oblast (Grad Beograd),Beograd-Palilula,Beogradska oblast (Grad Beograd),2011,451 km2,5744.58 ha,12.7 %,7 Broj,384 Broj,65245 Broj,173347 Broj,82274 Broj,91073 Broj,0.9 Odnos,1.11 Odnos,12311 Broj,7.1 %,13027 Broj,7.5 %,7365 Broj,4.2 %,142581 Broj,82.3 %,34332 Broj,19.8 %,122714 Broj,70.8 %,43317 Broj,25 %,25295 Broj,14.6 %,40.59 Broj,106.3 Indeks,1968 Broj,11.35 ‰,1983 Broj,11.44 ‰,11 Broj,5.6 ‰,-15 Broj,-0.09 ‰,99.24 Indeks,1.49 Koeficijent,71.4 Broj,76.9 Broj,41.3 Broj,20.6 Broj,20.6 Broj,961 Broj,230 Broj,4.2 Broj,2060 Broj,0 km,0 km,47428 Broj,274 Broj,0 Broj,0 %,0 Broj,0 %,508 Broj,2.9 Broj,56.4 %,23.6 %
81,Beograd-Palilula,Beogradska oblast (Grad Beograd),Beograd-Palilula,Beogradska oblast (Grad Beograd),2012,451 km2,5744.58 ha,12.7 %,7 Broj,388 Broj,65245 Broj,174973 Broj,83056 Broj,91917 Broj,0.9 Odnos,1.11 Odnos,12569 Broj,7.2 %,12989 Broj,7.4 %,7240 Broj,4.1 %,144037 Broj,82.3 %,34237 Broj,19.6 %,123590 Broj,70.6 %,43559 Broj,24.9 %,25825 Broj,14.8 %,40.69 Broj,109.2 Indeks,1986 Broj,11.35 ‰,2018 Broj,11.53 ‰,14 Broj,7 ‰,-32 Broj,-0.18 ‰,98.41 Indeks,1.49 Koeficijent,72.4 Broj,77.7 Broj,41.6 Broj,20.7 Broj,20.9 Broj,918 Broj,174 Broj,5.3 Broj,1241 Broj,0 km,0 km,48297 Broj,276 Broj,0 Broj,0 %,0 Broj,0 %,229 Broj,1.3 Broj,50.5 %,36.4 %
82,Beograd-Palilula,Beogradska oblast (Grad Beograd),Beograd-Palilula,Beogradska oblast (Grad Beograd),2013,451 km2,5744.58 ha,12.7 %,7 Broj,390 Broj,65245 Broj,176112 Broj,83600 Broj,92512 Broj,0.9 Odnos,1.11 Odnos,12785 Broj,7.3 %,13095 Broj,7.4 %,7022 Broj,4 %,145030 Broj,82.4 %,33740 Broj,19.2 %,123679 Broj,70.2 %,43602 Broj,24.8 %,26553 Broj,15.1 %,40.79 Broj,112.3 Indeks,2014 Broj,11.44 ‰,2052 Broj,11.65 ‰,9 Broj,4.5 ‰,-38 Broj,-0.22 ‰,98.15 Indeks,1.49 Koeficijent,72.6 Broj,78 Broj,42.4 Broj,20.9 Broj,21.5 Broj,1005 Broj,123 Broj,8.2 Broj,1106 Broj,0 km,0 km,49198 Broj,279 Broj,0 Broj,0 %,0 Broj,0 %,474 Broj,2.7 Broj,50.5 %,36.4 %
83,Beograd-Palilula,Beogradska oblast (Grad Beograd),Beograd-Palilula,Beogradska oblast (Grad Beograd),2014,451 km2,5335.34 ha,11.8 %,7 Broj,393 Broj,65245 Broj,177258 Broj,84149 Broj,93109 Broj,0.9 Odnos,1.11 Odnos,13101 Broj,7.4 %,13259 Broj,7.5 %,6759 Broj,3.8 %,145983 Broj,82.4 %,33115 Broj,18.7 %,123501 Broj,69.7 %,43597 Broj,24.6 %,27397 Broj,15.5 %,40.89 Broj,114.6 Indeks,2041 Broj,11.51 ‰,2083 Broj,11.75 ‰,6 Broj,2.9 ‰,-42 Broj,-0.24 ‰,97.98 Indeks,1.51 Koeficijent,72.8 Broj,77.9 Broj,43.5 Broj,21.3 Broj,22.2 Broj,1063 Broj,110 Broj,9.7 Broj,1266 Broj,0 km,0 km,50576 Broj,285 Broj,0 Broj,0 %,0 Broj,0 %,822 Broj,4.6 Broj,50.5 %,36.4 %
84,Beograd-Palilula,Beogradska oblast (Grad Beograd),Beograd-Palilula,Beogradska oblast (Grad Beograd),2015,451 km2,5335.34 ha,11.8 %,7 Broj,396 Broj,65245 Broj,178670 Broj,84889 Broj,93781 Broj,0.91 Odnos,1.1 Odnos,13475 Broj,7.5 %,13495 Broj,7.6 %,6477 Broj,3.6 %,147018 Broj,82.3 %,32565 Broj,18.2 %,123415 Broj,69.1 %,43597 Broj,24.4 %,28285 Broj,15.8 %,40.97 Broj,116.2 Indeks,1995 Broj,11.17 ‰,2185 Broj,12.23 ‰,13 Broj,6.5 ‰,-190 Broj,-1.06 ‰,91.3 Indeks,1.47 Koeficijent,72.5 Broj,77.9 Broj,44.8 Broj,21.9 Broj,22.9 Broj,1099 Broj,288 Broj,3.8 Broj,1790 Broj,0 km,0 km,52224 Broj,292 Broj,0 Broj,0 %,0 Broj,0 %,692 Broj,3.9 Broj,50.5 %,36.4 %
85,Beograd-Palilula,Beogradska oblast (Grad Beograd),Beograd-Palilula,Beogradska oblast (Grad Beograd),2016,451 km2,5335.34 ha,11.8 %,7 Broj,399 Broj,65245 Broj,180081 Broj,85622 Broj,94459 Broj,0.91 Odnos,1.1 Odnos,13680 Broj,7.6 %,13758 Broj,7.6 %,6316 Broj,3.5 %,147966 Broj,82.2 %,32038 Broj,17.8 %,123572 Broj,68.6 %,43718 Broj,24.3 %,29071 Broj,16.1 %,41.06 Broj,117.9 Indeks,1942 Broj,10.78 ‰,2151 Broj,11.94 ‰,8 Broj,4.1 ‰,-209 Broj,-1.16 ‰,90.28 Indeks,1.43 Koeficijent,72.6 Broj,78.1 Broj,45.7 Broj,22.2 Broj,23.5 Broj,1034 Broj,256 Broj,4 Broj,1431 Broj,0 km,0 km,54562 Broj,303 Broj,0 Broj,0 %,0 Broj,0 %,228 Broj,1.3 Broj,48.2 %,36.4 %
86,Beograd-Palilula,Beogradska oblast (Grad Beograd),Beograd-Palilula,Beogradska oblast (Grad Beograd),2017,451 km2,5271.92 ha,11.7 %,7 Broj,402 Broj,65245 Broj,181414 Broj,86250 Broj,95164 Broj,0.91 Odnos,1.1 Odnos,13816 Broj,7.6 %,13932 Broj,7.7 %,6430 Broj,3.5 %,148813 Broj,82 %,31591 Broj,17.4 %,123720 Broj,68.2 %,43954 Broj,24.2 %,29946 Broj,16.5 %,41.16 Broj,119.1 Indeks,2071 Broj,11.42 ‰,2228 Broj,12.28 ‰,6 Broj,2.9 ‰,-157 Broj,-0.87 ‰,92.95 Indeks,1.53 Koeficijent,72.8 Broj,78.2 Broj,46.6 Broj,22.4 Broj,24.2 Broj,1033 Broj,358 Broj,2.9 Broj,1601 Broj,0 km,0 km,57349 Broj,316 Broj,0 Broj,0 %,0 Broj,0 %,482 Broj,2.7 Broj,48.2 %,36.4 %
87,Beograd-Palilula,Beogradska oblast (Grad Beograd),Beograd-Palilula,Beogradska oblast (Grad Beograd),2018,451 km2,5271.92 ha,11.7 %,7 Broj,406 Broj,65245 Broj,183003 Broj,87002 Broj,96001 Broj,0.91 Odnos,1.1 Odnos,14012 Broj,7.7 %,14144 Broj,7.7 %,6661 Broj,3.6 %,149753 Broj,81.8 %,31223 Broj,17.1 %,123864 Broj,67.7 %,44219 Broj,24.2 %,30983 Broj,16.9 %,41.24 Broj,119 Indeks,2163 Broj,11.82 ‰,2213 Broj,12.09 ‰,14 Broj,6.5 ‰,-50 Broj,-0.27 ‰,97.74 Indeks,1.6 Koeficijent,73.2 Broj,78 Broj,47.7 Broj,22.7 Broj,25 Broj,995 Broj,331 Broj,3 Broj,1783 Broj,0 km,0 km,59489 Broj,325 Broj,0 Broj,0 %,0 Broj,0 %,278 Broj,1.5 Broj,48.2 %,36.4 %
88,Beograd-Palilula,Beogradska oblast (Grad Beograd),Beograd-Palilula,Beogradska oblast (Grad Beograd),2019,451 km2,5271.92 ha,11.7 %,7 Broj,409 Broj,65245 Broj,184488 Broj,87733 Broj,96755 Broj,0.91 Odnos,1.1 Odnos,14242 Broj,7.7 %,14393 Broj,7.8 %,6898 Broj,3.7 %,150567 Broj,81.6 %,30898 Broj,16.7 %,124010 Broj,67.2 %,44400 Broj,24.1 %,31843 Broj,17.3 %,41.31 Broj,118.5 Indeks,2081 Broj,11.28 ‰,2351 Broj,12.74 ‰,9 Broj,4.3 ‰,-270 Broj,-1.46 ‰,88.52 Indeks,1.55 Koeficijent,73.1 Broj,77.9 Broj,48.8 Broj,23.1 Broj,25.7 Broj,1030 Broj,276 Broj,3.7 Broj,1509 Broj,0 km,0 km,63460 Broj,344 Broj,0 Broj,0 %,0 Broj,0 %,367 Broj,2 Broj,48.2 %,36.4 %
89,Beograd-Palilula,Beogradska oblast (Grad Beograd),Beograd-Palilula,Beogradska oblast (Grad Beograd),2020,451 km2,5284.72 ha,11.7 %,7 Broj,411 Broj,65245 Broj,185262 Broj,88141 Broj,97121 Broj,0.91 Odnos,1.1 Odnos,14408 Broj,7.8 %,14671 Broj,7.9 %,7077 Broj,3.8 %,150852 Broj,81.4 %,30554 Broj,16.5 %,123766 Broj,66.8 %,44443 Broj,24 %,32417 Broj,17.5 %,41.27 Broj,117.2 Indeks,2071 Broj,11.18 ‰,2642 Broj,14.26 ‰,10 Broj,4.8 ‰,-571 Broj,-3.08 ‰,78.39 Indeks,1.55 Koeficijent,72.5 Broj,77.4 Broj,49.7 Broj,23.5 Broj,26.2 Broj,674 Broj,298 Broj,2.3 Broj,879 Broj,0 km,0 km,66031 Broj,356 Broj,0 Broj,0 %,0 Broj,0 %,397 Broj,2.1 Broj,34.1 %,41.8 %
90,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Beograd-Rakovica,Beogradska oblast (Grad Beograd),2011,23 km2,355.98 ha,15.5 %,0 Broj,4718 Broj,40036 Broj,108522 Broj,51215 Broj,57307 Broj,0.89 Odnos,1.12 Odnos,7601 Broj,7 %,8033 Broj,7.4 %,4401 Broj,4.1 %,89544 Broj,82.5 %,19219 Broj,17.7 %,74386 Broj,68.5 %,26786 Broj,24.7 %,18502 Broj,17 %,41.58 Broj,123.5 Indeks,1103 Broj,10.16 ‰,1263 Broj,11.64 ‰,7 Broj,6.3 ‰,-160 Broj,-1.47 ‰,87.33 Indeks,1.34 Koeficijent,72.9 Broj,77.5 Broj,45.9 Broj,21 Broj,24.9 Broj,601 Broj,162 Broj,3.7 Broj,988 Broj,0 km,0 km,25905 Broj,239 Broj,0 Broj,0 %,0 Broj,0 %,180 Broj,1.7 Broj,59.9 %,28.6 %
91,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Beograd-Rakovica,Beogradska oblast (Grad Beograd),2012,30 km2,355.98 ha,11.9 %,0 Broj,3633 Broj,40036 Broj,109002 Broj,51351 Broj,57651 Broj,0.89 Odnos,1.12 Odnos,7622 Broj,7 %,8099 Broj,7.4 %,4387 Broj,4 %,90036 Broj,82.6 %,18935 Broj,17.4 %,74434 Broj,68.3 %,26856 Broj,24.6 %,18847 Broj,17.3 %,41.72 Broj,125.1 Indeks,1158 Broj,10.62 ‰,1349 Broj,12.38 ‰,6 Broj,5.2 ‰,-191 Broj,-1.75 ‰,85.84 Indeks,1.39 Koeficijent,73.5 Broj,78.1 Broj,46.4 Broj,21.1 Broj,25.3 Broj,549 Broj,106 Broj,5.2 Broj,323 Broj,0 km,0 km,26755 Broj,245 Broj,0 Broj,0 %,0 Broj,0 %,78 Broj,0.7 Broj,54.2 %,36 %
92,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Beograd-Rakovica,Beogradska oblast (Grad Beograd),2013,30 km2,355.98 ha,11.9 %,0 Broj,3634 Broj,40036 Broj,109034 Broj,51299 Broj,57735 Broj,0.89 Odnos,1.13 Odnos,7591 Broj,7 %,8216 Broj,7.5 %,4206 Broj,3.9 %,90154 Broj,82.7 %,18470 Broj,16.9 %,73965 Broj,67.8 %,26723 Broj,24.5 %,19262 Broj,17.7 %,41.89 Broj,127.3 Indeks,1111 Broj,10.19 ‰,1306 Broj,11.98 ‰,3 Broj,2.7 ‰,-195 Broj,-1.79 ‰,85.07 Indeks,1.36 Koeficijent,73.3 Broj,78.2 Broj,47.4 Broj,21.4 Broj,26 Broj,565 Broj,70 Broj,8.1 Broj,127 Broj,0 km,0 km,27904 Broj,256 Broj,0 Broj,0 %,0 Broj,0 %,75 Broj,0.7 Broj,54.2 %,36 %
93,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Beograd-Rakovica,Beogradska oblast (Grad Beograd),2014,30 km2,427.92 ha,14.3 %,0 Broj,3630 Broj,40036 Broj,108910 Broj,51143 Broj,57767 Broj,0.89 Odnos,1.13 Odnos,7581 Broj,7 %,8273 Broj,7.6 %,4041 Broj,3.7 %,90123 Broj,82.7 %,18052 Broj,16.6 %,73309 Broj,67.3 %,26599 Broj,24.4 %,19747 Broj,18.1 %,42.07 Broj,129.9 Indeks,1126 Broj,10.34 ‰,1324 Broj,12.16 ‰,4 Broj,3.6 ‰,-198 Broj,-1.82 ‰,85.05 Indeks,1.39 Koeficijent,73.4 Broj,78.5 Broj,48.6 Broj,21.6 Broj,26.9 Broj,546 Broj,48 Broj,11.4 Broj,17 Broj,0 km,0 km,28277 Broj,260 Broj,0 Broj,0 %,0 Broj,0 %,2 Broj,0 Broj,54.2 %,36 %
94,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Beograd-Rakovica,Beogradska oblast (Grad Beograd),2015,30 km2,427.92 ha,14.3 %,0 Broj,3627 Broj,40036 Broj,108823 Broj,50989 Broj,57834 Broj,0.88 Odnos,1.13 Odnos,7602 Broj,7 %,8333 Broj,7.7 %,3928 Broj,3.6 %,89978 Broj,82.7 %,17751 Broj,16.3 %,72674 Broj,66.8 %,26530 Broj,24.4 %,20214 Broj,18.6 %,42.21 Broj,131.8 Indeks,1104 Broj,10.14 ‰,1355 Broj,12.45 ‰,7 Broj,6.3 ‰,-251 Broj,-2.31 ‰,81.48 Indeks,1.39 Koeficijent,73.5 Broj,78.5 Broj,49.7 Broj,21.9 Broj,27.8 Broj,553 Broj,209 Broj,2.6 Broj,258 Broj,0 km,0 km,28623 Broj,263 Broj,0 Broj,0 %,0 Broj,0 %,28 Broj,0.3 Broj,54.2 %,36 %
95,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Beograd-Rakovica,Beogradska oblast (Grad Beograd),2016,30 km2,427.92 ha,14.3 %,0 Broj,3624 Broj,40036 Broj,108710 Broj,50891 Broj,57819 Broj,0.88 Odnos,1.14 Odnos,7556 Broj,7 %,8433 Broj,7.8 %,3941 Broj,3.6 %,89738 Broj,82.5 %,17494 Broj,16.1 %,72152 Broj,66.4 %,26321 Broj,24.2 %,20569 Broj,18.9 %,42.37 Broj,133.5 Indeks,1079 Broj,9.93 ‰,1259 Broj,11.58 ‰,6 Broj,5.6 ‰,-180 Broj,-1.66 ‰,85.7 Indeks,1.38 Koeficijent,74 Broj,79 Broj,50.7 Broj,22.2 Broj,28.5 Broj,504 Broj,166 Broj,3 Broj,-52 Broj,0 km,0 km,29540 Broj,272 Broj,0 Broj,0 %,0 Broj,0 %,24 Broj,0.2 Broj,51 %,34 %
96,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Beograd-Rakovica,Beogradska oblast (Grad Beograd),2017,30 km2,580.28 ha,19.3 %,0 Broj,3616 Broj,40036 Broj,108477 Broj,50744 Broj,57733 Broj,0.88 Odnos,1.14 Odnos,7398 Broj,6.8 %,8534 Broj,7.9 %,4031 Broj,3.7 %,89498 Broj,82.5 %,17291 Broj,15.9 %,71631 Broj,66 %,26068 Broj,24 %,20914 Broj,19.3 %,42.55 Broj,134.5 Indeks,1011 Broj,9.32 ‰,1415 Broj,13.04 ‰,4 Broj,4 ‰,-404 Broj,-3.72 ‰,71.45 Indeks,1.32 Koeficijent,74.3 Broj,78.9 Broj,51.4 Broj,22.2 Broj,29.2 Broj,535 Broj,153 Broj,3.5 Broj,169 Broj,0 km,0 km,30805 Broj,284 Broj,0 Broj,0 %,0 Broj,0 %,62 Broj,0.6 Broj,51 %,34 %
97,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Beograd-Rakovica,Beogradska oblast (Grad Beograd),2018,30 km2,580.28 ha,19.3 %,0 Broj,3607 Broj,40036 Broj,108198 Broj,50593 Broj,57605 Broj,0.88 Odnos,1.14 Odnos,7271 Broj,6.7 %,8561 Broj,7.9 %,4093 Broj,3.8 %,89276 Broj,82.5 %,17113 Broj,15.8 %,71090 Broj,65.7 %,25812 Broj,23.9 %,21276 Broj,19.7 %,42.72 Broj,134.7 Indeks,1034 Broj,9.56 ‰,1382 Broj,12.77 ‰,1 Broj,1 ‰,-348 Broj,-3.22 ‰,74.82 Indeks,1.39 Koeficijent,74.5 Broj,79.1 Broj,52.2 Broj,22.3 Broj,29.9 Broj,537 Broj,181 Broj,3 Broj,27 Broj,0 km,0 km,31106 Broj,287 Broj,0 Broj,0 %,0 Broj,0 %,43 Broj,0.4 Broj,51 %,34 %
98,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Beograd-Rakovica,Beogradska oblast (Grad Beograd),2019,30 km2,580.28 ha,19.3 %,0 Broj,3594 Broj,40036 Broj,107827 Broj,50418 Broj,57409 Broj,0.88 Odnos,1.14 Odnos,7170 Broj,6.6 %,8559 Broj,7.9 %,4124 Broj,3.8 %,88991 Broj,82.5 %,16965 Broj,15.7 %,70548 Broj,65.4 %,25521 Broj,23.7 %,21550 Broj,20 %,42.88 Broj,134.9 Indeks,999 Broj,9.26 ‰,1454 Broj,13.48 ‰,7 Broj,7 ‰,-455 Broj,-4.22 ‰,68.71 Indeks,1.37 Koeficijent,73.9 Broj,79.2 Broj,52.8 Broj,22.3 Broj,30.5 Broj,507 Broj,208 Broj,2.4 Broj,33 Broj,0 km,0 km,32290 Broj,299 Broj,0 Broj,0 %,0 Broj,0 %,36 Broj,0.3 Broj,51 %,34 %
99,Beograd-Rakovica,Beogradska oblast (Grad Beograd),Beograd-Rakovica,Beogradska oblast (Grad Beograd),2020,30 km2,432.1 ha,14.4 %,0 Broj,3574 Broj,40036 Broj,107234 Broj,50077 Broj,57157 Broj,0.88 Odnos,1.14 Odnos,7074 Broj,6.6 %,8552 Broj,8 %,4149 Broj,3.9 %,88479 Broj,82.5 %,16867 Broj,15.7 %,69943 Broj,65.2 %,25208 Broj,23.5 %,21665 Broj,20.2 %,42.96 Broj,134.5 Indeks,995 Broj,9.28 ‰,1627 Broj,15.17 ‰,4 Broj,4 ‰,-632 Broj,-5.89 ‰,61.16 Indeks,1.4 Koeficijent,73.3 Broj,79 Broj,53.3 Broj,22.3 Broj,31 Broj,334 Broj,156 Broj,2.1 Broj,-132 Broj,0 km,0 km,33484 Broj,312 Broj,0 Broj,0 %,0 Broj,0 %,80 Broj,0.7 Broj,38.4 %,46 %
100,Beograd-Savski venac,Beogradska oblast (Grad Beograd),Beograd-Savski venac,Beogradska oblast (Grad Beograd),2011,14 km2,64.35 ha,4.6 %,0 Broj,2802 Broj,16288 Broj,39226 Broj,17923 Broj,21303 Broj,0.84 Odnos,1.19 Odnos,2332 Broj,5.9 %,2328 Broj,5.9 %,1451 Broj,3.7 %,33478 Broj,85.3 %,7233 Broj,18.4 %,27410 Broj,69.9 %,9092 Broj,23.2 %,7156 Broj,18.2 %,44.03 Broj,163.2 Indeks,405 Broj,10.32 ‰,633 Broj,16.14 ‰,1 Broj,2.5 ‰,-228 Broj,-5.81 ‰,63.98 Indeks,1.4 Koeficijent,69.4 Broj,77.9 Broj,43.1 Broj,17 Broj,26.1 Broj,304 Broj,68 Broj,4.5 Broj,-192 Broj,0 km,0 km,17588 Broj,448 Broj,0 Broj,0 %,0 Broj,0 %,81 Broj,2.1 Broj,59.7 %,29.7 %
