,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
451,Velika Plana,Podunavska oblast,Velika Plana,Podunavska oblast,2012,345 km2,2528.01 ha,7.3 %,13 Broj,117 Broj,12899 Broj,40511 Broj,19965 Broj,20546 Broj,0.97 Odnos,1.03 Odnos,2347 Broj,5.8 %,3346 Broj,8.3 %,1933 Broj,4.8 %,33398 Broj,82.4 %,7336 Broj,18.1 %,27178 Broj,67.1 %,8501 Broj,21 %,7640 Broj,18.9 %,43.07 Broj,133.2 Indeks,322 Broj,7.95 ‰,640 Broj,15.8 ‰,1 Broj,3.1 ‰,-318 Broj,-7.85 ‰,50.31 Indeks,1.38 Koeficijent,72.4 Broj,77.7 Broj,49.1 Broj,20.9 Broj,28.1 Broj,119 Broj,1 Broj,119 Broj,-165 Broj,182.61 km,0.5 km,8170 Broj,202 Broj,4584 Broj,35.5 %,2800 Broj,21.7 %,50 Broj,1.2 Broj,54.4 %,25.6 %
452,Velika Plana,Podunavska oblast,Velika Plana,Podunavska oblast,2013,345 km2,2528.01 ha,7.3 %,13 Broj,116 Broj,12899 Broj,40052 Broj,19772 Broj,20280 Broj,0.97 Odnos,1.03 Odnos,2274 Broj,5.7 %,3298 Broj,8.2 %,1839 Broj,4.6 %,33134 Broj,82.7 %,7196 Broj,18 %,26755 Broj,66.8 %,8351 Broj,20.9 %,7725 Broj,19.3 %,43.31 Broj,138.9 Indeks,285 Broj,7.12 ‰,590 Broj,14.73 ‰,2 Broj,7 ‰,-305 Broj,-7.62 ‰,48.31 Indeks,1.24 Koeficijent,72.3 Broj,77.8 Broj,49.7 Broj,20.8 Broj,28.9 Broj,115 Broj,11 Broj,10.5 Broj,-130 Broj,259.11 km,0.8 km,8432 Broj,211 Broj,6910 Broj,53.6 %,3380 Broj,26.2 %,7 Broj,0.2 Broj,54.4 %,25.6 %
453,Velika Plana,Podunavska oblast,Velika Plana,Podunavska oblast,2014,345 km2,5100.02 ha,14.8 %,13 Broj,115 Broj,12899 Broj,39620 Broj,19581 Broj,20039 Broj,0.98 Odnos,1.02 Odnos,2215 Broj,5.6 %,3237 Broj,8.2 %,1746 Broj,4.4 %,32890 Broj,83 %,7032 Broj,17.7 %,26349 Broj,66.5 %,8230 Broj,20.8 %,7819 Broj,19.7 %,43.55 Broj,145.2 Indeks,281 Broj,7.09 ‰,662 Broj,16.71 ‰,1 Broj,3.6 ‰,-381 Broj,-9.62 ‰,42.45 Indeks,1.25 Koeficijent,72.1 Broj,77.1 Broj,50.4 Broj,20.7 Broj,29.7 Broj,113 Broj,25 Broj,4.5 Broj,-48 Broj,259.11 km,0.8 km,8625 Broj,218 Broj,6425 Broj,49.8 %,3380 Broj,26.2 %,22 Broj,0.6 Broj,54.4 %,25.6 %
454,Velika Plana,Podunavska oblast,Velika Plana,Podunavska oblast,2015,345 km2,5100.02 ha,14.8 %,13 Broj,114 Broj,12899 Broj,39231 Broj,19412 Broj,19819 Broj,0.98 Odnos,1.02 Odnos,2166 Broj,5.5 %,3170 Broj,8.1 %,1692 Broj,4.3 %,32651 Broj,83.2 %,6911 Broj,17.6 %,25957 Broj,66.2 %,8143 Broj,20.8 %,7938 Broj,20.2 %,43.74 Broj,150.7 Indeks,297 Broj,7.57 ‰,630 Broj,16.06 ‰,1 Broj,3.4 ‰,-333 Broj,-8.49 ‰,47.14 Indeks,1.33 Koeficijent,72.6 Broj,77.1 Broj,51.1 Broj,20.6 Broj,30.6 Broj,172 Broj,28 Broj,6.1 Broj,-15 Broj,259.11 km,0.8 km,8766 Broj,223 Broj,6556 Broj,50.8 %,3427 Broj,26.6 %,20 Broj,0.5 Broj,54.4 %,25.6 %
455,Velika Plana,Podunavska oblast,Velika Plana,Podunavska oblast,2016,345 km2,5100.02 ha,14.8 %,13 Broj,113 Broj,12899 Broj,38846 Broj,19252 Broj,19594 Broj,0.98 Odnos,1.02 Odnos,2129 Broj,5.5 %,3127 Broj,8 %,1642 Broj,4.2 %,32370 Broj,83.3 %,6791 Broj,17.5 %,25542 Broj,65.8 %,8032 Broj,20.7 %,8048 Broj,20.7 %,43.9 Broj,154.4 Indeks,307 Broj,7.9 ‰,666 Broj,17.14 ‰,1 Broj,3.3 ‰,-359 Broj,-9.24 ‰,46.1 Indeks,1.4 Koeficijent,72.3 Broj,77.1 Broj,52.1 Broj,20.6 Broj,31.5 Broj,145 Broj,28 Broj,5.2 Broj,-62 Broj,259.12 km,0.8 km,9057 Broj,233 Broj,7296 Broj,56.6 %,3427 Broj,26.6 %,54 Broj,1.4 Broj,52.7 %,28.2 %
456,Velika Plana,Podunavska oblast,Velika Plana,Podunavska oblast,2017,345 km2,5100 ha,14.8 %,13 Broj,111 Broj,12899 Broj,38423 Broj,19063 Broj,19360 Broj,0.98 Odnos,1.02 Odnos,2111 Broj,5.5 %,3046 Broj,7.9 %,1619 Broj,4.2 %,32053 Broj,83.4 %,6671 Broj,17.4 %,25087 Broj,65.3 %,7905 Broj,20.6 %,8179 Broj,21.3 %,44.08 Broj,157.6 Indeks,276 Broj,7.18 ‰,653 Broj,17 ‰,2 Broj,7.2 ‰,-377 Broj,-9.81 ‰,42.27 Indeks,1.28 Koeficijent,71.9 Broj,76.9 Broj,53.2 Broj,20.6 Broj,32.6 Broj,161 Broj,20 Broj,8.1 Broj,-49 Broj,171.5 km,0.5 km,9456 Broj,246 Broj,7296 Broj,56.6 %,3427 Broj,26.6 %,58 Broj,1.5 Broj,52.7 %,28.2 %
457,Velika Plana,Podunavska oblast,Velika Plana,Podunavska oblast,2018,345 km2,5100 ha,14.8 %,13 Broj,110 Broj,12899 Broj,38000 Broj,18860 Broj,19140 Broj,0.99 Odnos,1.01 Odnos,2082 Broj,5.5 %,2926 Broj,7.7 %,1630 Broj,4.3 %,31773 Broj,83.6 %,6560 Broj,17.3 %,24647 Broj,64.9 %,7808 Broj,20.5 %,8345 Broj,22 %,44.31 Broj,161.4 Indeks,288 Broj,7.58 ‰,637 Broj,16.76 ‰,4 Broj,13.9 ‰,-349 Broj,-9.18 ‰,45.21 Indeks,1.35 Koeficijent,70.9 Broj,76.9 Broj,54.2 Broj,20.3 Broj,33.9 Broj,171 Broj,60 Broj,2.9 Broj,-71 Broj,171.41 km,0.5 km,9556 Broj,251 Broj,7296 Broj,56.6 %,4305 Broj,33.4 %,73 Broj,1.9 Broj,52.7 %,28.2 %
458,Velika Plana,Podunavska oblast,Velika Plana,Podunavska oblast,2019,345 km2,5100 ha,14.8 %,13 Broj,109 Broj,12899 Broj,37626 Broj,18675 Broj,18951 Broj,0.99 Odnos,1.01 Odnos,2043 Broj,5.4 %,2806 Broj,7.5 %,1646 Broj,4.4 %,31524 Broj,83.8 %,6488 Broj,17.2 %,24269 Broj,64.5 %,7733 Broj,20.6 %,8508 Broj,22.6 %,44.53 Broj,165 Indeks,288 Broj,7.65 ‰,582 Broj,15.47 ‰,0 Broj,0 ‰,-294 Broj,-7.81 ‰,49.48 Indeks,1.38 Koeficijent,71.5 Broj,77.3 Broj,55 Broj,20 Broj,35.1 Broj,151 Broj,78 Broj,1.9 Broj,-34 Broj,171.41 km,0.5 km,10123 Broj,269 Broj,8723 Broj,67.6 %,4305 Broj,33.4 %,60 Broj,1.6 Broj,52.7 %,28.2 %
459,Velika Plana,Podunavska oblast,Velika Plana,Podunavska oblast,2020,345 km2,5100.01 ha,14.8 %,13 Broj,108 Broj,12899 Broj,37222 Broj,18463 Broj,18759 Broj,0.98 Odnos,1.02 Odnos,2014 Broj,5.4 %,2706 Broj,7.3 %,1667 Broj,4.5 %,31232 Broj,83.9 %,6448 Broj,17.3 %,23876 Broj,64.1 %,7656 Broj,20.6 %,8626 Broj,23.2 %,44.58 Broj,167.6 Indeks,292 Broj,7.84 ‰,719 Broj,19.32 ‰,2 Broj,6.8 ‰,-427 Broj,-11.47 ‰,40.61 Indeks,1.41 Koeficijent,70.3 Broj,77.6 Broj,55.9 Broj,19.8 Broj,36.1 Broj,112 Broj,49 Broj,2.3 Broj,-52 Broj,171.41 km,0.5 km,10526 Broj,283 Broj,8931 Broj,69.2 %,4305 Broj,33.4 %,89 Broj,2.4 Broj,50 %,35.9 %
460,Veliko Gradiste,Branicevska oblast,Veliko Gradište,Braničevska oblast,2011,344 km2,4535.07 ha,13.2 %,26 Broj,51 Broj,5488 Broj,17637 Broj,8540 Broj,9097 Broj,0.94 Odnos,1.07 Odnos,987 Broj,5.6 %,1352 Broj,7.7 %,829 Broj,4.7 %,14682 Broj,83.2 %,2981 Broj,16.9 %,11291 Broj,64 %,3600 Broj,20.4 %,4007 Broj,22.7 %,44.74 Broj,164.9 Indeks,122 Broj,6.92 ‰,346 Broj,19.62 ‰,0 Broj,0 ‰,-224 Broj,-12.7 ‰,35.26 Indeks,1.26 Koeficijent,70.8 Broj,77.8 Broj,56.2 Broj,20.7 Broj,35.5 Broj,64 Broj,16 Broj,4 Broj,-10 Broj,178.52 km,0.5 km,4621 Broj,262 Broj,2435 Broj,44.4 %,2060 Broj,37.5 %,16 Broj,0.9 Broj,52.6 %,20 %
461,Veliko Gradiste,Branicevska oblast,Veliko Gradište,Braničevska oblast,2012,344 km2,4535.07 ha,13.2 %,26 Broj,51 Broj,5488 Broj,17396 Broj,8429 Broj,8967 Broj,0.94 Odnos,1.06 Odnos,966 Broj,5.6 %,1328 Broj,7.6 %,801 Broj,4.6 %,14527 Broj,83.5 %,2943 Broj,16.9 %,11100 Broj,63.8 %,3563 Broj,20.5 %,4002 Broj,23 %,44.81 Broj,167.4 Indeks,135 Broj,7.76 ‰,330 Broj,18.97 ‰,2 Broj,14.8 ‰,-195 Broj,-11.21 ‰,40.91 Indeks,1.43 Koeficijent,70.5 Broj,76.6 Broj,56.7 Broj,20.7 Broj,36.1 Broj,115 Broj,14 Broj,8.2 Broj,-55 Broj,178.52 km,0.5 km,4761 Broj,274 Broj,2725 Broj,49.7 %,2060 Broj,37.5 %,23 Broj,1.3 Broj,50.8 %,31.4 %
462,Veliko Gradiste,Branicevska oblast,Veliko Gradište,Braničevska oblast,2013,344 km2,4535.07 ha,13.2 %,26 Broj,50 Broj,5488 Broj,17165 Broj,8314 Broj,8851 Broj,0.94 Odnos,1.06 Odnos,944 Broj,5.5 %,1296 Broj,7.6 %,759 Broj,4.4 %,14374 Broj,83.7 %,2914 Broj,17 %,10882 Broj,63.4 %,3529 Broj,20.6 %,4043 Broj,23.6 %,44.93 Broj,172.1 Indeks,137 Broj,7.98 ‰,327 Broj,19.05 ‰,1 Broj,7.3 ‰,-190 Broj,-11.07 ‰,41.9 Indeks,1.48 Koeficijent,70.9 Broj,77.7 Broj,57.7 Broj,20.6 Broj,37.2 Broj,67 Broj,25 Broj,2.7 Broj,-20 Broj,260.52 km,0.8 km,4877 Broj,284 Broj,2790 Broj,50.8 %,2543 Broj,46.3 %,5 Broj,0.3 Broj,50.8 %,31.4 %
463,Veliko Gradiste,Branicevska oblast,Veliko Gradište,Braničevska oblast,2014,344 km2,4598.19 ha,13.4 %,26 Broj,49 Broj,5488 Broj,16948 Broj,8214 Broj,8734 Broj,0.94 Odnos,1.06 Odnos,934 Broj,5.5 %,1264 Broj,7.5 %,714 Broj,4.2 %,14219 Broj,83.9 %,2886 Broj,17 %,10664 Broj,62.9 %,3495 Broj,20.6 %,4086 Broj,24.1 %,45.05 Broj,177.8 Indeks,120 Broj,7.08 ‰,323 Broj,19.06 ‰,0 Broj,0 ‰,-203 Broj,-11.98 ‰,37.15 Indeks,1.29 Koeficijent,70.7 Broj,78.1 Broj,58.9 Broj,20.6 Broj,38.3 Broj,72 Broj,32 Broj,2.3 Broj,-21 Broj,256.99 km,0.7 km,4817 Broj,284 Broj,2995 Broj,54.6 %,2543 Broj,46.3 %,47 Broj,2.8 Broj,50.8 %,31.4 %
464,Veliko Gradiste,Branicevska oblast,Veliko Gradište,Braničevska oblast,2015,344 km2,4598.19 ha,13.4 %,26 Broj,49 Broj,5488 Broj,16714 Broj,8104 Broj,8610 Broj,0.94 Odnos,1.06 Odnos,915 Broj,5.5 %,1248 Broj,7.5 %,681 Broj,4.1 %,14051 Broj,84.1 %,2836 Broj,17 %,10429 Broj,62.4 %,3448 Broj,20.6 %,4122 Broj,24.7 %,45.16 Broj,181.5 Indeks,120 Broj,7.18 ‰,333 Broj,19.92 ‰,0 Broj,0 ‰,-213 Broj,-12.74 ‰,36.04 Indeks,1.31 Koeficijent,70.2 Broj,79.3 Broj,60.3 Broj,20.7 Broj,39.5 Broj,85 Broj,34 Broj,2.5 Broj,-30 Broj,256.97 km,0.7 km,4904 Broj,293 Broj,2995 Broj,54.6 %,2543 Broj,46.3 %,24 Broj,1.4 Broj,50.8 %,31.4 %
465,Veliko Gradiste,Branicevska oblast,Veliko Gradište,Braničevska oblast,2016,344 km2,4598.19 ha,13.4 %,26 Broj,48 Broj,5488 Broj,16478 Broj,7987 Broj,8491 Broj,0.94 Odnos,1.06 Odnos,893 Broj,5.4 %,1243 Broj,7.5 %,658 Broj,4 %,13859 Broj,84.1 %,2775 Broj,16.8 %,10195 Broj,61.9 %,3392 Broj,20.6 %,4147 Broj,25.2 %,45.25 Broj,181.8 Indeks,137 Broj,8.31 ‰,327 Broj,19.84 ‰,2 Broj,14.6 ‰,-190 Broj,-11.53 ‰,41.9 Indeks,1.52 Koeficijent,69.7 Broj,78.5 Broj,61.6 Broj,21 Broj,40.7 Broj,84 Broj,25 Broj,3.4 Broj,-41 Broj,256.97 km,0.7 km,4946 Broj,300 Broj,2995 Broj,54.6 %,2543 Broj,46.3 %,31 Broj,1.9 Broj,46.8 %,22.9 %
466,Veliko Gradiste,Branicevska oblast,Veliko Gradište,Braničevska oblast,2017,344 km2,4600.18 ha,13.4 %,26 Broj,47 Broj,5488 Broj,16235 Broj,7867 Broj,8368 Broj,0.94 Odnos,1.06 Odnos,877 Broj,5.4 %,1194 Broj,7.4 %,662 Broj,4.1 %,13668 Broj,84.2 %,2740 Broj,16.9 %,10007 Broj,61.6 %,3341 Broj,20.6 %,4157 Broj,25.6 %,45.37 Broj,181.9 Indeks,103 Broj,6.34 ‰,319 Broj,19.65 ‰,1 Broj,9.7 ‰,-216 Broj,-13.3 ‰,32.29 Indeks,1.17 Koeficijent,69.9 Broj,78.3 Broj,62.2 Broj,20.7 Broj,41.5 Broj,75 Broj,20 Broj,3.8 Broj,-38 Broj,170.92 km,0.5 km,5139 Broj,317 Broj,2995 Broj,54.6 %,2543 Broj,46.3 %,50 Broj,3.1 Broj,46.8 %,22.9 %
467,Veliko Gradiste,Branicevska oblast,Veliko Gradište,Braničevska oblast,2018,344 km2,4600.18 ha,13.4 %,26 Broj,46 Broj,5488 Broj,15966 Broj,7730 Broj,8236 Broj,0.94 Odnos,1.07 Odnos,859 Broj,5.4 %,1135 Broj,7.1 %,663 Broj,4.2 %,13466 Broj,84.3 %,2713 Broj,17 %,9819 Broj,61.5 %,3288 Broj,20.6 %,4153 Broj,26 %,45.5 Broj,183 Indeks,105 Broj,6.58 ‰,323 Broj,20.23 ‰,1 Broj,9.5 ‰,-218 Broj,-13.65 ‰,32.51 Indeks,1.19 Koeficijent,70.7 Broj,77.4 Broj,62.6 Broj,20.3 Broj,42.3 Broj,80 Broj,34 Broj,2.4 Broj,-67 Broj,170.92 km,0.5 km,5045 Broj,316 Broj,2995 Broj,54.6 %,2543 Broj,46.3 %,124 Broj,7.8 Broj,46.8 %,22.9 %
468,Veliko Gradiste,Branicevska oblast,Veliko Gradište,Braničevska oblast,2019,344 km2,4600.18 ha,13.4 %,26 Broj,46 Broj,5488 Broj,15707 Broj,7603 Broj,8104 Broj,0.94 Odnos,1.07 Odnos,839 Broj,5.3 %,1098 Broj,7 %,659 Broj,4.2 %,13268 Broj,84.5 %,2664 Broj,17 %,9650 Broj,61.4 %,3216 Broj,20.5 %,4120 Broj,26.2 %,45.63 Broj,183.6 Indeks,104 Broj,6.62 ‰,319 Broj,20.31 ‰,1 Broj,9.6 ‰,-215 Broj,-13.69 ‰,32.6 Indeks,1.17 Koeficijent,70.6 Broj,77.7 Broj,62.8 Broj,20.1 Broj,42.7 Broj,65 Broj,37 Broj,1.8 Broj,-18 Broj,170.92 km,0.5 km,5232 Broj,333 Broj,2995 Broj,54.6 %,2543 Broj,46.3 %,219 Broj,13.9 Broj,46.8 %,22.9 %
469,Veliko Gradiste,Branicevska oblast,Veliko Gradište,Braničevska oblast,2020,344 km2,4655.18 ha,13.5 %,26 Broj,45 Broj,5488 Broj,15451 Broj,7475 Broj,7976 Broj,0.94 Odnos,1.07 Odnos,817 Broj,5.3 %,1083 Broj,7 %,648 Broj,4.2 %,13081 Broj,84.7 %,2597 Broj,16.8 %,9504 Broj,61.5 %,3146 Broj,20.4 %,4047 Broj,26.2 %,45.59 Broj,182.6 Indeks,101 Broj,6.54 ‰,374 Broj,24.21 ‰,0 Broj,0 ‰,-273 Broj,-17.67 ‰,27.01 Indeks,1.17 Koeficijent,69.8 Broj,77.2 Broj,62.6 Broj,20 Broj,42.6 Broj,42 Broj,29 Broj,1.4 Broj,-5 Broj,170.92 km,0.5 km,5363 Broj,347 Broj,2995 Broj,54.6 %,2543 Broj,46.3 %,191 Broj,12.4 Broj,45 %,28.6 %
470,Vladicin Han,Pcinjska oblast,Vladičin Han,Pčinjska oblast,2011,366 km2,19049.97 ha,52 %,51 Broj,57 Broj,6849 Broj,20889 Broj,10429 Broj,10460 Broj,1 Odnos,1 Odnos,1379 Broj,6.6 %,1645 Broj,7.9 %,936 Broj,4.5 %,17165 Broj,82.2 %,3760 Broj,18 %,14028 Broj,67.2 %,4410 Broj,21.1 %,3837 Broj,18.4 %,42.61 Broj,125.6 Indeks,147 Broj,7.04 ‰,342 Broj,16.37 ‰,0 Broj,0 ‰,-195 Broj,-9.34 ‰,42.98 Indeks,1.19 Koeficijent,72.3 Broj,76.3 Broj,48.9 Broj,21.6 Broj,27.4 Broj,80 Broj,6 Broj,13.3 Broj,-75 Broj,394 km,1.1 km,3428 Broj,164 Broj,4864 Broj,71 %,2200 Broj,32.1 %,3 Broj,0.1 Broj,62.5 %,18.9 %
471,Vladicin Han,Pcinjska oblast,Vladičin Han,Pčinjska oblast,2012,366 km2,19049.97 ha,52 %,51 Broj,56 Broj,6849 Broj,20586 Broj,10287 Broj,10299 Broj,1 Odnos,1 Odnos,1297 Broj,6.3 %,1660 Broj,8.1 %,913 Broj,4.4 %,16949 Broj,82.3 %,3640 Broj,17.7 %,13848 Broj,67.3 %,4295 Broj,20.9 %,3781 Broj,18.4 %,42.82 Broj,129.3 Indeks,155 Broj,7.53 ‰,356 Broj,17.29 ‰,2 Broj,12.9 ‰,-201 Broj,-9.76 ‰,43.54 Indeks,1.29 Koeficijent,71.1 Broj,77.7 Broj,48.7 Broj,21.4 Broj,27.3 Broj,83 Broj,0 Broj,0 Broj,-134 Broj,394 km,1.1 km,3559 Broj,173 Broj,4864 Broj,71 %,2278 Broj,33.3 %,0 Broj,0 Broj,69.6 %,32.4 %
472,Vladicin Han,Pcinjska oblast,Vladičin Han,Pčinjska oblast,2013,366 km2,19049.97 ha,52 %,51 Broj,55 Broj,6849 Broj,20281 Broj,10136 Broj,10145 Broj,1 Odnos,1 Odnos,1221 Broj,6 %,1671 Broj,8.2 %,885 Broj,4.4 %,16741 Broj,82.5 %,3544 Broj,17.5 %,13595 Broj,67 %,4197 Broj,20.7 %,3794 Broj,18.7 %,43.06 Broj,133.7 Indeks,147 Broj,7.25 ‰,316 Broj,15.58 ‰,2 Broj,13.6 ‰,-169 Broj,-8.33 ‰,46.52 Indeks,1.27 Koeficijent,70.5 Broj,78.1 Broj,49.2 Broj,21.3 Broj,27.9 Broj,79 Broj,2 Broj,39.5 Broj,-108 Broj,343 km,0.9 km,3731 Broj,184 Broj,4883 Broj,71.3 %,2284 Broj,33.3 %,6 Broj,0.3 Broj,69.6 %,32.4 %
473,Vladicin Han,Pcinjska oblast,Vladičin Han,Pčinjska oblast,2014,366 km2,21802.17 ha,59.6 %,51 Broj,55 Broj,6849 Broj,20012 Broj,10000 Broj,10012 Broj,1 Odnos,1 Odnos,1160 Broj,5.8 %,1671 Broj,8.3 %,842 Broj,4.2 %,16567 Broj,82.8 %,3452 Broj,17.2 %,13357 Broj,66.7 %,4114 Broj,20.6 %,3824 Broj,19.1 %,43.34 Broj,139.1 Indeks,137 Broj,6.85 ‰,320 Broj,15.99 ‰,5 Broj,36.5 ‰,-183 Broj,-9.14 ‰,42.81 Indeks,1.22 Koeficijent,70.2 Broj,76.5 Broj,49.8 Broj,21.2 Broj,28.6 Broj,119 Broj,24 Broj,5 Broj,-77 Broj,390.49 km,1.1 km,3790 Broj,189 Broj,4972 Broj,72.6 %,2284 Broj,33.3 %,4 Broj,0.2 Broj,69.6 %,32.4 %
474,Vladicin Han,Pcinjska oblast,Vladičin Han,Pčinjska oblast,2015,366 km2,21802.17 ha,59.6 %,51 Broj,54 Broj,6849 Broj,19718 Broj,9861 Broj,9857 Broj,1 Odnos,1 Odnos,1100 Broj,5.6 %,1659 Broj,8.4 %,812 Broj,4.1 %,16357 Broj,83 %,3365 Broj,17.1 %,13107 Broj,66.5 %,4031 Broj,20.4 %,3852 Broj,19.5 %,43.58 Broj,144.9 Indeks,138 Broj,7 ‰,350 Broj,17.75 ‰,1 Broj,7.2 ‰,-212 Broj,-10.75 ‰,39.43 Indeks,1.23 Koeficijent,71 Broj,75.6 Broj,50.4 Broj,21 Broj,29.4 Broj,103 Broj,2 Broj,51.5 Broj,-116 Broj,390.49 km,1.1 km,3881 Broj,197 Broj,4972 Broj,72.6 %,2284 Broj,33.3 %,1 Broj,0.1 Broj,69.6 %,32.4 %
475,Vladicin Han,Pcinjska oblast,Vladičin Han,Pčinjska oblast,2016,366 km2,21802.17 ha,59.6 %,51 Broj,53 Broj,6849 Broj,19443 Broj,9735 Broj,9708 Broj,1 Odnos,1 Odnos,1062 Broj,5.5 %,1638 Broj,8.4 %,796 Broj,4.1 %,16153 Broj,83.1 %,3299 Broj,17 %,12871 Broj,66.2 %,3957 Broj,20.4 %,3872 Broj,19.9 %,43.76 Broj,149.8 Indeks,149 Broj,7.66 ‰,329 Broj,16.92 ‰,1 Broj,6.7 ‰,-180 Broj,-9.26 ‰,45.29 Indeks,1.37 Koeficijent,71.5 Broj,74.9 Broj,51.1 Broj,21 Broj,30.1 Broj,80 Broj,0 Broj,0 Broj,-42 Broj,359.63 km,1 km,4124 Broj,212 Broj,4972 Broj,72.6 %,2287 Broj,33.4 %,12 Broj,0.6 Broj,70.3 %,29.7 %
476,Vladicin Han,Pcinjska oblast,Vladičin Han,Pčinjska oblast,2017,366 km2,21802.19 ha,59.6 %,51 Broj,52 Broj,6849 Broj,19201 Broj,9620 Broj,9581 Broj,1 Odnos,1 Odnos,1038 Broj,5.4 %,1609 Broj,8.4 %,792 Broj,4.1 %,15959 Broj,83.1 %,3232 Broj,16.8 %,12653 Broj,65.9 %,3897 Broj,20.3 %,3901 Broj,20.3 %,43.92 Broj,153.1 Indeks,149 Broj,7.76 ‰,329 Broj,17.13 ‰,1 Broj,6.7 ‰,-180 Broj,-9.37 ‰,45.29 Indeks,1.41 Koeficijent,71.9 Broj,75.8 Broj,51.8 Broj,20.9 Broj,30.8 Broj,85 Broj,37 Broj,2.3 Broj,-83 Broj,362.31 km,1 km,4321 Broj,225 Broj,5004 Broj,73.1 %,2506 Broj,36.6 %,0 Broj,0 Broj,70.3 %,29.7 %
477,Vladicin Han,Pcinjska oblast,Vladičin Han,Pčinjska oblast,2018,366 km2,21802.19 ha,59.6 %,51 Broj,52 Broj,6849 Broj,18967 Broj,9501 Broj,9466 Broj,1 Odnos,1 Odnos,1017 Broj,5.4 %,1565 Broj,8.3 %,811 Broj,4.3 %,15774 Broj,83.2 %,3165 Broj,16.7 %,12427 Broj,65.5 %,3837 Broj,20.2 %,3958 Broj,20.9 %,44.1 Broj,155.7 Indeks,156 Broj,8.22 ‰,305 Broj,16.08 ‰,4 Broj,25.6 ‰,-149 Broj,-7.86 ‰,51.15 Indeks,1.52 Koeficijent,71.5 Broj,76.8 Broj,52.6 Broj,20.8 Broj,31.9 Broj,67 Broj,1 Broj,67 Broj,-56 Broj,370.51 km,1 km,4317 Broj,228 Broj,5110 Broj,74.6 %,2512 Broj,36.7 %,9 Broj,0.5 Broj,70.3 %,29.7 %
